start_date,strt_statn,gender,start_station_name,start_stn_municipality
10/20/2012 18:28,20,,Aquarium Station - 200 Atlantic Ave.,Boston
10/20/2012 18:28,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/20/2012 18:28,50,Male,Boylston St / Berkeley St,Boston
10/20/2012 18:29,19,,Buswell Park,Boston
10/20/2012 18:29,26,Male,Washington St. at Waltham St.,Boston
10/20/2012 18:29,46,Female,Christian Science Plaza,Boston
10/20/2012 18:30,53,Female,Beacon St / Mass Ave,Boston
10/20/2012 18:30,46,Male,Christian Science Plaza,Boston
10/20/2012 18:32,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 18:31,76,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/20/2012 18:32,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 18:32,14,,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/20/2012 18:32,58,Female,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 18:33,52,Female,Newbury St / Hereford St,Boston
10/20/2012 18:33,33,Male,Kenmore Sq / Comm Ave,Boston
10/20/2012 18:33,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 18:33,33,Male,Kenmore Sq / Comm Ave,Boston
10/20/2012 18:33,58,Male,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 18:34,53,,Beacon St / Mass Ave,Boston
10/20/2012 18:34,40,,Lewis Wharf - Atlantic Ave.,Boston
10/20/2012 18:34,53,,Beacon St / Mass Ave,Boston
10/20/2012 18:35,55,,Boylston / Mass Ave,Boston
10/20/2012 18:35,3,Female,Colleges of the Fenway,Boston
10/20/2012 18:35,48,Male,Post Office Square,Boston
10/20/2012 18:36,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 18:36,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/20/2012 18:37,9,,Agganis Arena - 925 Comm Ave.,Boston
10/20/2012 18:37,88,Male,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 18:38,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/20/2012 18:38,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 18:38,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:39,31,,Seaport Hotel,Boston
10/20/2012 18:38,30,Male,Brigham Cir / Huntington Ave,Boston
10/20/2012 18:39,68,Female,Central Square at Mass Ave / Essex St,Cambridge
10/20/2012 18:41,98,,Charlestown - Warren St at Chelsea St,Boston
10/20/2012 18:39,42,,Boylston St. at Arlington St.,Boston
10/20/2012 18:40,42,,Boylston St. at Arlington St.,Boston
10/20/2012 18:41,98,,Charlestown - Warren St at Chelsea St,Boston
10/20/2012 18:42,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:40,31,,Seaport Hotel,Boston
10/20/2012 18:40,75,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/20/2012 18:41,98,,Charlestown - Warren St at Chelsea St,Boston
10/20/2012 18:40,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 18:41,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:41,79,Male,Beacon St at Washington / Kirkland,Somerville
10/20/2012 18:41,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 18:46,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:41,54,Female,Tremont St / West St,Boston
10/20/2012 18:42,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/20/2012 18:42,34,,Overland St at Brookline Ave,Boston
10/20/2012 18:44,34,,Overland St at Brookline Ave,Boston
10/20/2012 18:43,98,,Charlestown - Warren St at Chelsea St,Boston
10/20/2012 18:43,32,Female,Landmark Centre,Boston
10/20/2012 18:43,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 18:46,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:46,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:44,34,,Overland St at Brookline Ave,Boston
10/20/2012 18:44,34,Female,Overland St at Brookline Ave,Boston
10/20/2012 18:44,47,Male,Cross St. at Hanover St.,Boston
10/20/2012 18:44,10,Male,B.U. Central - 725 Comm. Ave.,Boston
10/20/2012 18:46,70,Male,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 18:47,33,,Kenmore Sq / Comm Ave,Boston
10/20/2012 18:46,21,Male,Prudential Center / Belvidere,Boston
10/20/2012 18:46,45,Male,Yawkey Way at Boylston St.,Boston
10/20/2012 18:46,10,Male,B.U. Central - 725 Comm. Ave.,Boston
10/20/2012 18:46,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/20/2012 18:47,14,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/20/2012 18:47,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/20/2012 18:47,112,,Franklin St. / Arch St.,Boston
10/20/2012 18:47,54,Male,Tremont St / West St,Boston
10/20/2012 18:49,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/20/2012 18:48,42,Female,Boylston St. at Arlington St.,Boston
10/20/2012 18:49,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:52,52,,Newbury St / Hereford St,Boston
10/20/2012 18:52,52,,Newbury St / Hereford St,Boston
10/20/2012 18:50,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/20/2012 18:54,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/20/2012 18:50,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/20/2012 18:50,89,Female,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/20/2012 18:52,42,,Boylston St. at Arlington St.,Boston
10/20/2012 18:51,74,Female,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:52,4,Female,Tremont St. at Berkeley St.,Boston
10/20/2012 18:56,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 18:52,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 18:53,42,,Boylston St. at Arlington St.,Boston
10/20/2012 18:52,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 18:52,63,Male,Dorchester Ave. at Gillette Park,Boston
10/20/2012 18:53,42,,Boylston St. at Arlington St.,Boston
10/20/2012 18:54,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/20/2012 18:53,72,Male,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:56,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 18:56,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 18:53,41,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/20/2012 18:54,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:54,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 18:54,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/20/2012 18:55,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 18:55,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/20/2012 18:56,34,,Overland St at Brookline Ave,Boston
10/20/2012 18:56,34,,Overland St at Brookline Ave,Boston
10/20/2012 18:57,103,,Boylston at Fairfield,Boston
10/20/2012 18:58,103,,Boylston at Fairfield,Boston
10/20/2012 18:56,72,Male,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 18:58,45,,Yawkey Way at Boylston St.,Boston
10/20/2012 18:56,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/20/2012 18:58,78,,Union Square - Somerville,Somerville
10/20/2012 18:57,22,Male,South Station - 700 Atlantic Ave.,Boston
10/20/2012 18:57,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 18:58,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 18:58,55,,Boylston / Mass Ave,Boston
10/20/2012 18:58,78,,Union Square - Somerville,Somerville
10/20/2012 18:58,55,,Boylston / Mass Ave,Boston
10/20/2012 18:58,45,,Yawkey Way at Boylston St.,Boston
10/20/2012 18:58,45,Male,Yawkey Way at Boylston St.,Boston
10/20/2012 18:58,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 18:58,10,Male,B.U. Central - 725 Comm. Ave.,Boston
10/20/2012 18:59,22,,South Station - 700 Atlantic Ave.,Boston
10/20/2012 19:00,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:00,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 19:01,16,Male,Back Bay / South End Station,Boston
10/20/2012 19:01,46,Male,Christian Science Plaza,Boston
10/20/2012 19:01,39,Male,Washington St. at Rutland St.,Boston
10/20/2012 19:01,52,,Newbury St / Hereford St,Boston
10/20/2012 19:03,45,,Yawkey Way at Boylston St.,Boston
10/20/2012 19:02,33,Male,Kenmore Sq / Comm Ave,Boston
10/20/2012 19:03,55,,Boylston / Mass Ave,Boston
10/20/2012 19:02,102,Male,Boston Medical Center -  East Concord at Harrison Ave,Boston
10/20/2012 19:03,55,,Boylston / Mass Ave,Boston
10/20/2012 19:03,4,Male,Tremont St. at Berkeley St.,Boston
10/20/2012 19:03,110,,New Balance - Guest St. at Life St.,Boston
10/20/2012 19:03,47,Male,Cross St. at Hanover St.,Boston
10/20/2012 19:03,3,Male,Colleges of the Fenway,Boston
10/20/2012 19:04,47,,Cross St. at Hanover St.,Boston
10/20/2012 19:04,103,Male,Boylston at Fairfield,Boston
10/20/2012 19:05,47,,Cross St. at Hanover St.,Boston
10/20/2012 19:05,68,,Central Square at Mass Ave / Essex St,Cambridge
10/20/2012 19:05,5,Female,Northeastern U / North Parking Lot,Boston
10/20/2012 19:07,53,,Beacon St / Mass Ave,Boston
10/20/2012 19:06,110,,New Balance - Guest St. at Life St.,Boston
10/20/2012 19:07,53,,Beacon St / Mass Ave,Boston
10/20/2012 19:06,52,,Newbury St / Hereford St,Boston
10/20/2012 19:06,52,Female,Newbury St / Hereford St,Boston
10/20/2012 19:06,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:07,103,Female,Boylston at Fairfield,Boston
10/20/2012 19:07,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/20/2012 19:07,69,,Coolidge Corner - Beacon St @ Centre St,Brookline
10/20/2012 19:07,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:08,47,Male,Cross St. at Hanover St.,Boston
10/20/2012 19:08,33,Male,Kenmore Sq / Comm Ave,Boston
10/20/2012 19:08,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/20/2012 19:09,47,,Cross St. at Hanover St.,Boston
10/20/2012 19:08,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:09,52,,Newbury St / Hereford St,Boston
10/20/2012 19:11,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/20/2012 19:10,103,Male,Boylston at Fairfield,Boston
10/20/2012 19:10,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/20/2012 19:13,112,,Franklin St. / Arch St.,Boston
10/20/2012 19:11,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:12,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/20/2012 19:12,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:13,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/20/2012 19:12,65,,Boston Convention & Exhibition Center,Boston
10/20/2012 19:13,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:13,68,Male,Central Square at Mass Ave / Essex St,Cambridge
10/20/2012 19:15,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/20/2012 19:14,133,,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/20/2012 19:15,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/20/2012 19:15,16,,Back Bay / South End Station,Boston
10/20/2012 19:15,14,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston
10/20/2012 19:15,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:15,47,Male,Cross St. at Hanover St.,Boston
10/20/2012 19:15,46,Female,Christian Science Plaza,Boston
10/20/2012 19:16,21,Male,Prudential Center / Belvidere,Boston
10/20/2012 19:17,112,,Franklin St. / Arch St.,Boston
10/20/2012 19:17,99,Male,Mayor Thomas M. Menino - Government Center,Boston
10/20/2012 19:17,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/20/2012 19:17,12,Male,Ruggles Station / Columbus Ave.,Boston
10/20/2012 19:18,54,Male,Tremont St / West St,Boston
10/20/2012 19:18,103,Female,Boylston at Fairfield,Boston
10/20/2012 19:19,55,Male,Boylston / Mass Ave,Boston
10/20/2012 19:19,91,Male,One Kendall Square at Hampshire St / Portland St,Cambridge
10/20/2012 19:20,49,,Stuart St. at Charles St.,Boston
10/20/2012 19:20,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/20/2012 19:20,131,Male,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/20/2012 19:21,46,Male,Christian Science Plaza,Boston
10/20/2012 19:21,46,Female,Christian Science Plaza,Boston
10/20/2012 19:22,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/20/2012 19:22,42,Male,Boylston St. at Arlington St.,Boston
10/20/2012 19:23,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 19:23,103,,Boylston at Fairfield,Boston
10/20/2012 19:26,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 19:26,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/20/2012 19:25,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 19:26,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/20/2012 19:24,17,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/20/2012 19:24,17,Male,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/20/2012 19:25,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/20/2012 19:25,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/20/2012 19:25,103,Male,Boylston at Fairfield,Boston
10/20/2012 19:27,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/20/2012 19:28,54,,Tremont St / West St,Boston
10/20/2012 19:28,33,Male,Kenmore Sq / Comm Ave,Boston
10/20/2012 19:28,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/20/2012 19:29,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 19:29,50,Male,Boylston St / Berkeley St,Boston
10/20/2012 19:29,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/20/2012 19:29,50,Female,Boylston St / Berkeley St,Boston
10/20/2012 19:29,55,Female,Boylston / Mass Ave,Boston
10/20/2012 19:30,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/20/2012 19:31,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/20/2012 19:31,94,,Charlestown - Main St at Austin St,Boston
10/20/2012 19:31,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/20/2012 19:31,94,,Charlestown - Main St at Austin St,Boston
10/20/2012 19:30,71,,Conway Park - Somerville Avenue,Somerville
10/20/2012 19:31,6,Male,Cambridge St. at Joy St.,Boston
10/20/2012 19:31,5,Male,Northeastern U / North Parking Lot,Boston
10/20/2012 19:31,16,Male,Back Bay / South End Station,Boston
10/20/2012 19:31,87,Female,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/20/2012 19:33,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:32,133,Male,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge
10/20/2012 19:32,99,Female,Mayor Thomas M. Menino - Government Center,Boston
10/20/2012 19:33,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:32,9,Female,Agganis Arena - 925 Comm Ave.,Boston
10/20/2012 19:33,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 19:32,45,Male,Yawkey Way at Boylston St.,Boston
10/20/2012 19:33,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:34,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/20/2012 19:33,30,Male,Brigham Cir / Huntington Ave,Boston
10/20/2012 19:35,75,,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/20/2012 19:35,48,Male,Post Office Square,Boston
10/20/2012 19:37,76,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/20/2012 19:36,78,Male,Union Square - Somerville,Somerville
10/20/2012 19:38,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/20/2012 19:38,20,Male,Aquarium Station - 200 Atlantic Ave.,Boston
10/20/2012 19:38,75,Female,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/20/2012 19:38,48,Male,Post Office Square,Boston
10/20/2012 19:39,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/20/2012 19:39,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:40,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 19:41,53,Female,Beacon St / Mass Ave,Boston
10/20/2012 19:42,112,Male,Franklin St. / Arch St.,Boston
10/20/2012 19:42,112,Female,Franklin St. / Arch St.,Boston
10/20/2012 19:42,90,Male,Lechmere Station at Cambridge St / First St,Cambridge
10/20/2012 19:42,6,Female,Cambridge St. at Joy St.,Boston
10/20/2012 19:44,36,,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 19:44,16,Female,Back Bay / South End Station,Boston
10/20/2012 19:44,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/20/2012 19:49,53,,Beacon St / Mass Ave,Boston
10/20/2012 19:46,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:46,6,Male,Cambridge St. at Joy St.,Boston
10/20/2012 19:47,27,Male,Roxbury Crossing Station,Boston
10/20/2012 19:47,31,Male,Seaport Hotel,Boston
10/20/2012 19:48,88,Female,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 19:48,72,Male,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 19:48,72,Female,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 19:49,25,Male,Tremont St / W Newton St,Boston
10/20/2012 19:49,55,Male,Boylston / Mass Ave,Boston
10/20/2012 19:49,6,Male,Cambridge St. at Joy St.,Boston
10/20/2012 19:50,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 19:50,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 19:51,111,,TD Garden - Causeway at Portal Park #2,Boston
10/20/2012 19:51,32,Male,Landmark Centre,Boston
10/20/2012 19:52,4,Female,Tremont St. at Berkeley St.,Boston
10/20/2012 19:52,24,Male,Seaport Square - Seaport Blvd. at Boston Wharf,Boston
10/20/2012 19:52,4,Male,Tremont St. at Berkeley St.,Boston
10/20/2012 19:52,88,Male,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 19:55,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:52,5,Male,Northeastern U / North Parking Lot,Boston
10/20/2012 19:52,90,Male,Lechmere Station at Cambridge St / First St,Cambridge
10/20/2012 19:56,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:56,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:54,53,,Beacon St / Mass Ave,Boston
10/20/2012 19:54,15,,Harvard Real Estate - Brighton Mills - 370 Western Ave,Boston
10/20/2012 19:54,46,Female,Christian Science Plaza,Boston
10/20/2012 19:54,46,Male,Christian Science Plaza,Boston
10/20/2012 19:54,15,,Harvard Real Estate - Brighton Mills - 370 Western Ave,Boston
10/20/2012 19:55,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 19:56,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:54,42,Female,Boylston St. at Arlington St.,Boston
10/20/2012 19:55,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/20/2012 19:56,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/20/2012 19:56,44,,Faneuil Hall - Union St. at North St.,Boston
10/20/2012 19:55,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:56,84,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/20/2012 19:57,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:58,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:57,39,Male,Washington St. at Rutland St.,Boston
10/20/2012 19:59,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 19:58,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:59,58,,The Esplanade - Beacon St. at Arlington St.,Boston
10/20/2012 19:58,21,Male,Prudential Center / Belvidere,Boston
10/20/2012 19:58,21,Male,Prudential Center / Belvidere,Boston
10/20/2012 19:59,67,,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 19:58,16,Female,Back Bay / South End Station,Boston
10/20/2012 19:59,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/20/2012 20:01,40,,Lewis Wharf - Atlantic Ave.,Boston
10/20/2012 20:00,72,Male,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/20/2012 20:01,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/20/2012 20:01,91,Male,One Kendall Square at Hampshire St / Portland St,Cambridge
10/20/2012 20:01,32,Female,Landmark Centre,Boston
10/20/2012 20:02,36,,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 20:02,36,,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 20:02,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/20/2012 20:02,53,Male,Beacon St / Mass Ave,Boston
10/20/2012 20:03,26,,Washington St. at Waltham St.,Boston
10/20/2012 20:03,95,Male,Cambridge St - at Columbia St / Webster Ave,Cambridge
10/20/2012 20:05,67,,MIT at Mass Ave / Amherst St,Cambridge
